ID,Title,TMDB_id,IMGID,Release,Runtime,Genres,Language,Cast,Director,Producer,Writer,Sound Designer,Editor,Director of Photography,Composer,Art Direction,Production Design,Costume Design,Makeup Artist
[Film3332],Lesbian Vampires: The Heiress of Dracula,,,,,,,,,,,,,,,,,,
[Film3333],Night Moves,32042,/o6ZYabmfGPiuyTyUEXDsZOq90mR.jpg,1975-02-27,100,"Thriller,Crime,Mystery",en,"Gene Hackman,Jennifer Warren,Edward Binns,Susan Clark,Harris Yulin",Arthur Penn,Robert M. Sherman,Alan Sharp,,"Dede Allen,Stephen A. Rotter",Bruce Surtees,Michael Small,,George Jenkins,,
[Film33384],Girlfriends,111469,/cQmcKmtkQQeQFK0L07HHqdP3XIJ.jpg,1978-08-11,86,"Drama,Comedy",en,"Melanie Mayron,Eli Wallach,Adam Cohen,Anita Skinner,Jean De Baer",Claudia Weill,Claudia Weill,Vicki Polon,,Suzanne Pettit,Fred Murphy,Michael Small,Patrizia von Brandenstein,,"Susan Becker,Jody Cyd-Cooper,Bonnie Daziel",
[Film33420],Certificate № X,,,,,,,,,,,,,,,,,,
[Film335],Chinatown,829,/7ljxmU9L0ugUvyyg0GBkFaarjEq.jpg,1974-06-20,130,"Crime,Drama,Mystery,Thriller",en,"Jack Nicholson,Faye Dunaway,John Huston,Perry Lopez,John Hillerman",Roman Polanski,"C.O. Erickson,Robert Evans",,,Sam O'Steen,John A. Alonzo,Jerry Goldsmith,W. Stewart Campbell,Richard Sylbert,Anthea Sylbert,
[Film3370],My Little Loves,64296,/4jfHgpRwN78TwqVNYH48ZuIaDhU.jpg,1974-12-18,123,Drama,fr,"Ingrid Caven,Henri Martinez,Martin Loeb,Jacqueline Dufranne,Maurice Pialat",Jean Eustache,Pierre Cottrell,Jean Eustache,,"Alberto Yaccelini,Françoise Belleville,Vincent Cottrell",Néstor Almendros,,,,Renée Renard,
[Film33760],Asparagus,36881,/y80jnUURskTyujtMPKd9VQpMxSY.jpg,1979-03-17,20,Animation,en,,Suzan Pitt,,,,,,Richard Teitelbaum,,,,
[Film3382],Frenzy,573,/4SFvqrlSigAt9tnhXFSMyKeJWQk.jpg,1972-05-25,116,"Crime,Thriller,Horror",en,"Jon Finch,Barry Foster,Barbara Leigh-Hunt,Anna Massey,Alec McCowen",Alfred Hitchcock,"Alfred Hitchcock,William Hill",,,John Jympson,Gilbert Taylor,Ron Goodwin,Robert W. Laing,Syd Cain,,
[Film33906],"One Sings, the Other Doesn't",63318,/uMS6y4BC0EUSOemeusBDpkpzAIM.jpg,1977-03-09,120,"Drama,Music",fr,"Thérèse Liotard,Valérie Mairesse,Robert Dadiès,Mona Mairesse,Francis Lemaire",Agnès Varda,,Agnès Varda,,Joële Van Effenterre,Charles Van Damme,,,Franckie Diago,Franckie Diago,Tamani Berkani
[Film33967],Canoa: A Shameful Memory,116982,/h058FHlsUgGAinPjQv3tr5nOhoO.jpg,1976-03-04,116,"History,Crime,Thriller",es,"Ernesto Gómez Cruz,Enrique Lucero,Salvador Sánchez,Arturo Alegro,Roberto Sosa Sr.",Felipe Cazals,Roberto Lozoya,Tomás Pérez Turrent,,Rafael Ceballos,Álex Phillips Jr.,,,,,Felisa Ladrón de Guevara
[Film3396],Eaten Alive,30062,/9pQk8hRRCNfvFEjlOuyUWFsXryS.jpg,1976-12-25,91,"Horror,Thriller",en,"Neville Brand,Mel Ferrer,Carolyn Jones,Marilyn Burns,William Finley",Tobe Hooper,"Mardi Rustam,Mohammed Rustam",Kim Henkel,,Michael Brown,Robert Caramico,,Marshall Reed,,,
[Film33990],Butterfly,,,,,,,,,,,,,,,,,,
[Film34109],Aurélia Steiner (Melbourne),236776,/nnavm1gZp42lIpKrr4VmXDSLtYA.jpg,1979-01-01,28,,fr,,Marguerite Duras,Paulo Branco,Marguerite Duras,,Geneviève Dufour,"Pierre Lhomme,Eric Dumage",,,,,
[Film3418],The American Friend,11222,/jHVe5EHDFj9ac2F2aU86sWTGKnn.jpg,1977-06-24,125,"Drama,Thriller",de,"Dennis Hopper,Bruno Ganz,Lisa Kreuzer,Gérard Blain,Nicholas Ray",Wim Wenders,"Wim Wenders,Joachim von Mengershausen",,,Peter Przygodda,Robby Müller,Jürgen Knieper,"Heidi Lüdi,Toni Lüdi",,Isolde Nist,"Evelyn Döhring,Hannelore Uhrmacher"
[Film341],"Salo, or The 120 Days of Sodom",5336,/xnaDdiRfZlJaTf6JRc4in40eaeI.jpg,1976-01-10,117,"Drama,Horror",it,"Paolo Bonacelli,Giorgio Cataldi,Umberto P. Quintavalle,Aldo Valletti,Caterina Boratto",Pier Paolo Pasolini,"Alberto Grimaldi,Antonio Girasante,Alberto De Stefanis","Pier Paolo Pasolini,Pupi Avati,Sergio Citti",,Nino Baragli,Tonino Delli Colli,,,Dante Ferretti,Danilo Donati,"Osvaldo Desideri,Alfredo Tiberi"
[Film3425],The Legend of Hell House,16180,/xeYY28whCNglT0kuelfh9H0jyAm.jpg,1973-06-15,95,"Horror,Mystery",en,"Pamela Franklin,Roddy McDowall,Clive Revill,Gayle Hunnicutt,Roland Culver",John Hough,"Albert Fennell,Norman T. Herman",,,Geoffrey Foot,Alan Hume,"Delia Derbyshire,Brian Hodgson,Dudley Simpson",Robert Jones,,,Linda DeVetta
[Film34425],Experience,,,,,,,,,,,,,,,,,,
[Film3444],Minnie and Moskowitz,24349,/37H57kpnNtQhqe4SAzRc9ktsGut.jpg,1971-12-22,115,"Drama,Romance,Comedy",en,"Gena Rowlands,Seymour Cassel,Val Avery,Timothy Carey,Katherine Cassavetes",John Cassavetes,Al Ruban,John Cassavetes,,Frederic L. Knudtson,"Arthur J. Ornitz,Michael D. Margulies,Alric Edens",,,,Helen Colvig,
[Film3445],Little Murders,27459,/i2QOxh6pwgy1MUF4bBYDVdPwbWa.jpg,1971-02-09,108,Comedy,en,"Elliott Gould,Marcia Rodd,Vincent Gardenia,Elizabeth Wilson,Jon Korkes",Alan Arkin,"Elliott Gould,Jack Brodsky",,,Howard Kuperman,Gordon Willis,,,Gene Rudolf,Albert Wolsky,
[Film3449],Providence,54140,/QUJfGGPg3LLIQGymrDIuAMFsV7.jpg,1977-01-25,110,"Drama,Fantasy,Comedy",en,"Dirk Bogarde,David Warner,Ellen Burstyn,Cyril Luckham,John Gielgud",Alain Resnais,"Yves Gasser,Yves Peyrot,Klaus Hellwig",,,Albert Jurgenson,Ricardo Aronovich,Miklós Rózsa,"Jean-Claude Cabouret,Daniel Pierre",Jacques Saulnier,"Yves Saint-Laurent,Catherine Leterrier,John Bates","Victor Merinow,Marie-Hélène Yastchenkoff,Régine Havan"
[Film34501],The Slightest Gesture,314869,/gmgwhl9ewi9ouVGnrACdUhWwYbv.jpg,1971-05-01,105,"Drama,Documentary",fr,"Richard Brougère,Numa Durand,Anita Durand,Marie-Rose Aubert,Yves Guignard","Jean-Pierre Daniel,Fernand Deligny,Josée Manenti",,Anny Durand,,,,,,,,
[Film34503],Giallo in Venice,40528,/ty5K5c4PfBWYRbUkxMcb9VSh04O.jpg,1979-12-31,91,"Crime,Thriller,Mystery,Horror",it,"Leonora Fani,Jeff Blynn,Gianni Dei,Michele Renzullo,Eolo Capritti",Mario Landi,Gabriele Crisanti,,,Mario Salvatori,Franco Villa,Berto Pisano,,,,Mauro Gavazzi
[Film34546],The Embassy,,,,,,,,,,,,,,,,,,
[Film34559],"How Far, How Near",259645,/n2FpeMMbaYXX9OjFPXbZkDcxbzL.jpg,1972-05-04,95,Drama,pl,"Andrzej Łapicki,Gustaw Holoubek,Maja Komorowska,Alicja Jachiewicz,Ewa Krzyżewska",Tadeusz Konwicki,,Tadeusz Konwicki,,Wiesława Otocka,Mieczysław Jahoda,Zygmunt Konieczny,,Ryszard Potocki,Malgorzata Spychalska-Komar,
[Film3456],The Towering Inferno,5919,/mFM1GbrRrT3DWUFFo8koSITFnYe.jpg,1974-12-14,165,"Action,Drama,Thriller",en,"Steve McQueen,Paul Newman,William Holden,Faye Dunaway,Fred Astaire",John Guillermin,Irwin Allen,,,"Harold F. Kress,Carl Kress",Fred J. Koenekamp,John Williams,Ward Preston,William J. Creber,Paul Zastupnevich,"Emile LaVigne,Monty Westmore"
[Film34581],The Deer,11778,/bbGtogDZOg09bm42KIpCXUXICkh.jpg,1978-03-09,183,"Drama,War",en,"Robert De Niro,Christopher Walken,John Cazale,John Savage,Meryl Streep",Michael Cimino,"Michael Deeley,Michael Cimino,Barry Spikings,John Peverall",,,Peter Zinner,Vilmos Zsigmond,,"Ron Hobbs,Kim Swados",,,"Edwin Butterworth,Dick Smith,Del Acevedo"
[Film34642],A Slightly Pregnant Man,121960,/z5uKLNbStFg0DEFi1r6VqUQkQ3.jpg,1973-09-20,96,Comedy,fr,"Marcello Mastroianni,Catherine Deneuve,Micheline Presle,Claude Melki,Mireille Mathieu",Jacques Demy,,Jacques Demy,,Anne-Marie Cotret,Andréas Winding,Michel Legrand,,Bernard Evein,Gitt Magrini,
[Film3469],The Omen,794,/p0LcWxOIoBx0MEZMn8tFcrvDXR1.jpg,1976-06-06,111,"Horror,Thriller",en,"Gregory Peck,Lee Remick,David Warner,Billie Whitelaw,Harvey Stephens",Richard Donner,"Harvey Bernhard,Charles Orme",,,Stuart Baird,Gilbert Taylor,Jerry Goldsmith,Carmen Dillon,,,Stuart Freeborn
[Film34732],Heroes of the East,40980,/mEpOOu2wxJCjiPR74yQMeY1gS56.jpg,1978-12-30,105,Action,zh,"Gordon Liu Chia-Hui,Yuka Mizuno,Cheng Kang-Yeh,Yasuaki Kurata,Naozo Kato",Lau Kar-leung,"Run Run Shaw,Mona Fong",Ni Kuang,,"Chiang Hsing-Lung,Lee Yim-Hoi",,,Johnson Tsao Chuang-Sheng,,Liu Chi-Yu,
[Film34822],Ballet Adagio,211021,/r8AJrztiDRcUjIx8QTSBl2WGrWw.jpg,1972-07-29,10,Music,en,"Anna Marie Holmes,David Holmes",Norman McLaren,,,,,Jacques Fogel,,,,,
[Film35034],History Lessons,,,,,,,,,,,,,,,,,,
[Film3503],"Alice, Sweet Alice",23761,/izawwwy80RH7U7YKkdV1OpdPohZ.jpg,1976-11-13,108,"Horror,Mystery",en,"Linda Miller,Mildred Clinton,Paula E. Sheppard,Niles McMaster,Jane Lowry",Alfred Sole,Richard K. Rosenberg,,,M. Edward Salier,"John Friberg,Chuck Hall",,,John Lawless,Michelle Cohen,"Anne Paul,Karen Sole"
[Film3511],California Split,32044,/l83JdjnpPGoNXHK8ArfzRKtsUiZ.jpg,1974-08-07,108,"Comedy,Drama",en,"George Segal,Elliott Gould,Ann Prentiss,Gwen Welles,Edward Walsh",Robert Altman,"Robert Altman,Joseph Walsh",Joseph Walsh,,"Lou Lombardo,O. Nicholas Brown",Paul Lohmann,,Leon Ericksen,,,Joe DiBella
[Film3513],The Hospital,32082,/ikrl0fKV1hOWBFLtg0tDQeyDNQc.jpg,1971-12-14,103,"Comedy,Drama,Mystery",en,"George C. Scott,Diana Rigg,Barnard Hughes,Richard Dysart,Stephen Elliott",Arthur Hiller,"Paddy Chayefsky,Howard Gottfried",Paddy Chayefsky,,Eric Albertson,Victor J. Kemper,Morris Surdin,,Gene Rudolf,Frank L. Thompson,
[Film3517],Blue Collar,14839,/7WBBcgzESyX1qEq9x7tg22dlORL.jpg,1978-02-10,114,"Drama,Crime",en,"Richard Pryor,Harvey Keitel,Yaphet Kotto,Ed Begley Jr.,Harry Bellaver",Paul Schrader,Don Guest,,,Tom Rolf,Bobby Byrne,Jack Nitzsche,,Lawrence G. Paull,,Donl Morse
[Film3524],India Song,85927,/ysnGAeIJxN44l4jq39mqrLCqdFQ.jpg,1975-06-04,114,"Drama,Romance",fr,"Delphine Seyrig,Michael Lonsdale,Mathieu Carrière,Claude Mann,Vernon Dobtcheff",Marguerite Duras,"André Valio-Cavaglione,Simon Damiani",Marguerite Duras,,Solange Leprince,Bruno Nuytten,Carlos D'Alessio,,,,Éliane Marcus
[Film35317],Nuts in May,265640,/iX63vdXiDWDA0KtHhK6x7jp1iIv.jpg,1976-01-13,84,"Comedy,TV Movie",en,"Alison Steadman,Roger Sloman,Anthony O'Donnell,Sheila Kelley,Stephen Bill",Mike Leigh,David Rose,Mike Leigh,,,,,,,,
[Film35318],The Kiss of Death,188076,/v43dS9xlCEjmiADNF1G0RKRLxjE.jpg,1977-01-10,71,"Drama,Romance,TV Movie",en,"David Threlfall,Kay Adshead,Angela Curran,John Wheatley,Clifford Kershaw",Mike Leigh,David Rose,Mike Leigh,,Oliver White,,Carl Davis,,David Crozier,Al Barnett,Pamela Fox
[Film35319],Abigail's Party,23999,/aPPNStZpIop6fd5vfheLaQijw3G.jpg,1977-11-01,102,"Comedy,Drama,TV Movie",en,"Alison Steadman,Tim Stern,Janine Duvitski,John Salthouse,Harriet Reynolds",Mike Leigh,Margaret Matheson,Mike Leigh,Derek Miller-Timmins,Ron Bowman,,,,Kenneth Sharp,,Toni Chapman
[Film3534],The Outfit,,,,,,,,,,,,,,,,,,
[Film3547],Fat City,16993,/7ag7BOMnAuDKwNyI0wc8jTeimRb.jpg,1972-07-26,97,Drama,en,"Stacy Keach,Jeff Bridges,Susan Tyrrell,Candy Clark,Nicholas Colasanto",John Huston,"John Huston,Ray Stark",,,Walter Thompson,Conrad L. Hall,,,Richard Sylbert,Dorothy Jeakins,Jack H. Young
[Film3554],Reminiscences of a Journey to Lithuania,148811,/fCXvvqNhvy27GVDcSdjU6Qo1mE6.jpg,1972-08-02,81,Documentary,en,"Pola Chapelle,Peter Kubelka,Adolfas Mekas,Jonas Mekas,Hollis Melton",Jonas Mekas,,Jonas Mekas,,Jonas Mekas,,,,,,
[Film35599],14 Up,,,,,,,,,,,,,,,,,,
[Film3586],Perceval,75733,/hvywz6133UMPfKRVcMWav151Ci5.jpg,1978-10-08,140,"Drama,Romance,History",fr,"Fabrice Luchini,André Dussollier,Solange Boulanger,Catherine Schroeder,Francisco Orozco",Éric Rohmer,"Margaret Ménégoz,Barbet Schroeder",,,Cécile Decugis,Néstor Almendros,Guy Robert,,Jean-Pierre Kohut-Svelko,Jacques Schmidt,
[Film358],Manhattan,696,/k4eT3EvfxW1L9Wmt04UqJqCvCR6.jpg,1979-04-25,96,"Comedy,Drama,Romance",en,"Woody Allen,Diane Keaton,Michael Murphy,Mariel Hemingway,Meryl Streep",Woody Allen,Charles H. Joffe,,,Susan E. Morse,Gordon Willis,,,Mel Bourne,Albert Wolsky,Fern Buchner
[Film3600],The Stepford Wives,12223,/n9fxkUtcVtaXJ9xpB7q4Zk7NDIC.jpg,1975-02-12,117,"Horror,Mystery,Science Fiction,Thriller",en,"Katharine Ross,Paula Prentiss,Nanette Newman,Judith Baldwin,Peter Masterson",Bryan Forbes,Edgar J. Scherick,,,Timothy Gee,Owen Roizman,Michael Small,,Gene Callahan,Anna Hill Johnstone,"Dick Smith,Andy Ciannella,Enrico Cortese"
[Film3612],Moses and Aaron,208198,/4ihSmzqa9J1lEz2aV4NdaotqFa2.jpg,1975-03-29,107,Drama,de,"Günter Reich,Louis Devos,Eva Csapo,Roger Lucas,Richard Salter","Jean-Marie Straub,Danièle Huillet",,Arnold Schönberg,,"Jean-Marie Straub,Danièle Huillet","Renato Berta,Ugo Piccone,Giovanni Canfarelli Modica,Saverio Diamante",,,,,
[Film36203],Adele Hasn't Had Her Dinner Yet,20087,/99IvxIByPZBYJ5fw8AbCR4kYU5K.jpg,1978-08-04,102,"Comedy,Crime,Science Fiction",cs,"Michal Dočolomanský,Rudolf Hrušínský,Miloš Kopecký,Ladislav Pešek,Naďa Konvalinková",Oldřich Lipský,,,,Miroslav Hájek,Jaroslav Kučera,,,"Vladimír Labský,Milan Nejedlý",Theodor Pištěk,František Čížek
[Film3624],"Give Me a Break, Spider",,,,,,,,,,,,,,,,,,
[Film36254],"September 30, 1955",52681,/auPCRH3xbIAwfHjbiywGUjk5zmy.jpg,1977-08-19,101,Drama,en,"Richard Thomas,Susan Tyrrell,Deborah Benson,Lisa Blount,Tom Hulce",James Bridges,Jerry Weintraub,James Bridges,,Jeff Gourson,Gordon Willis,Leonard Rosenman,Robert Luthardt,,,Jack Freeman
[Film3630],The Friends of Eddie Coyle,25680,/tyV8Bgf2huCIbGUxTdGgnzdIRKZ.jpg,1973-06-26,102,"Crime,Drama,Thriller",en,"Robert Mitchum,Peter Boyle,Richard Jordan,Steven Keats,Alex Rocco",Peter Yates,Paul Monash,Paul Monash,,Pat Jaffe,Victor J. Kemper,Dave Grusin,Gene Callahan,Gene Callahan,Eric Seelig,Irving Buchman
[Film36320],Schizo,,,,,,,,,,,,,,,,,,
[Film3632],American Graffiti,838,/1yFdtOV0b9UBUoBNbw0ZcyLbadk.jpg,1973-08-01,110,"Comedy,Drama",en,"Richard Dreyfuss,Ron Howard,Paul Le Mat,Charles Martin Smith,Candy Clark",George Lucas,Francis Ford Coppola,"George Lucas,Willard Huyck,Gloria Katz",,"Marcia Lucas,Verna Fields","Jan D'Alquen,Ron Eveslage",,Dennis Lynton Clark,,Aggie Guerard Rodgers,
[Film3643],Fingers,63435,/rcI2LUrK4SNY4JGMyjsWuNlLxGn.jpg,1978-03-02,90,"Drama,Action,Thriller",en,"Harvey Keitel,Tisa Farrow,Jim Brown,Michael V. Gazzo,Marian Seldes",James Toback,George Barrie,James Toback,,Robert Lawrence,Michael Chapman,,,Gene Rudolf,Albert Wolsky,
[Film36480],Play It As It Lays,,,,,,,,,,,,,,,,,,
[Film3648],The Hired Hand,42522,/qE1fgjbtQinQXvSA2ADnOj5SRdl.jpg,1971-08-11,90,Western,en,"Peter Fonda,Warren Oates,Verna Bloom,Robert Pratt,Severn Darden",Peter Fonda,William Hayward,,,Frank Mazzola,Vilmos Zsigmond,Bruce Langhorne,Lawrence G. Paull,Lawrence G. Paull,Richard Bruno,Frank Griffin
[Film3650],The House With Laughing Windows,57447,/9VPWi02F0Y2Dr44fkJEcjXFI7OG.jpg,1976-08-20,110,"Mystery,Thriller,Horror",it,"Lino Capolicchio,Francesca Marciano,Gianni Cavina,Giulio Pizzirani,Bob Tonelli",Pupi Avati,"Antonio Avati,Gianni Minervini",,,Giuseppe Baghdighian,Pasquale Rachini,,,Luciana Morosetti,Luciana Morosetti,Giovanni Amadei
[Film3653],Saint Jack,77166,/kWrjxCM9fxzw1hdk4gXLWO8tqtD.jpg,1979-04-27,112,Drama,en,"Ben Gazzara,Denholm Elliott,James Villiers,Joss Ackland,Rodney Bewes",Peter Bogdanovich,"Roger Corman,George Morfogen,Blaine Novak",,,William C. Carruth,Robby Müller,,David Wu,,,Graham Freeborn
[Film3654],"Jeanne Dielman, 23 quai du Commerce, 1080 Bruxelles",44012,/gwfErc4QLvxf59nbsbvL1vVDvUB.jpg,1976-01-21,202,Drama,fr,"Delphine Seyrig,Jan Decorte,Henri Storck,Jacques Doniol-Valcroze,Yves Bical",Chantal Akerman,"Paul Vecchiali,Liliane de Kermadec,Alain Dahan,Guy Cavagnac,Corinne Jénart,Evelyne Paul",Chantal Akerman,,Patricia Canino,Babette Mangolte,,Philippe Graff,,,Éliane Marcus
[Film3657],Hearts and Minds,42449,/1zwbv79FcxAb1dtgcufuYKGiznJ.jpg,1975-03-20,112,"Documentary,War",en,"Clark Clifford,John Foster Dulles,Georges Bidault,Harry S. Truman,Dwight D. Eisenhower",Peter Davis,"Bert Schneider,Peter Davis",,,"Lynzee Klingman,Susan Martin",,,,,,
[Film365],"Aguirre, the Wrath of God",2000,/6MNqmGe0JjEuGX1PMjRBAEI6aXg.jpg,1972-12-29,95,"Adventure,Drama,History",de,"Klaus Kinski,Helena Rojo,Del Negro,Ruy Guerra,Peter Berling",Werner Herzog,"Werner Herzog,Hans Prescher",Werner Herzog,Herbert Prasch,Beate Mainka-Jellinghaus,Thomas Mauch,Popol Vuh,,,,
[Film3660],Hôtel Monterey,108831,/tsaIb3xLFEieE6Ne3kmKqU8ZuWV.jpg,1973-09-01,65,Documentary,fr,,Chantal Akerman,Chantal Akerman,Chantal Akerman,,Geneviève Luciani,Babette Mangolte,,,,,
[Film3665],Brewster McCloud,26525,/i5V4RjyizITpsTZo261WCMfap2U.jpg,1970-12-05,105,"Fantasy,Comedy",en,"Bud Cort,Sally Kellerman,Michael Murphy,William Windom,Shelley Duvall",Robert Altman,"Lou Adler,James Margellos",Doran William Cannon,"Harry W. Tetrick,William L. McCaughey",Lou Lombardo,"Jordan Cronenweth,Lamar Boren",,"George W. Davis,E. Preston Ames",,,Edwin Butterworth
[Film3667],Copacabana mon amour,192568,/rK8MkVUHV3rPZSLLn21EAkCSV26.jpg,1970-02-13,85,"Drama,Comedy",pt,"Helena Ignez,Otoniel Serra,Paulo Villaça,Laura Galano,Lilian Lemmertz",Rogério Sganzerla,"Júlio Bressane,Rogério Sganzerla,Sinai Sganzerla",,,Mair Tavares,Renato Laclette,,,,,
[Film3668],"Harlan County, USA",33324,/ellKxaweJC09DShpyvMESZZW9cO.jpg,1977-01-23,103,Documentary,en,"Norman Yarborough,Houston Elmore,Phil Sparks,Bessie Lou Cornett,Sudie Crusenberry",Barbara Kopple,Barbara Kopple,,,"Nancy Baker,Mirra Bank,Mary Lampson,Lora Hays","Kevin Keating,Hart Perry","Merle Travis,Hazel Dickens",,,,
[Film3670],The Mother and the Whore,48693,/yAZIYAq75aqIHc8hxG33TaMszTH.jpg,1973-05-01,217,"Drama,Romance,Comedy",fr,"Bernadette Lafont,Jean-Pierre Léaud,Françoise Lebrun,Isabelle Weingarten,Jacques Renard",Jean Eustache,,Jean Eustache,,"Denise de Casabianca,Jean Eustache",Pierre Lhomme,,,,,
[Film3682],You and Me,,,,,,,,,,,,,,,,,,
[Film36884],Kaldalon,294104,/tWMRl6KpHVsppExIGzwoNLd7WCD.jpg,1971-03-23,43,,en,,Dore O.,,,,,,,,,,
[Film36895],"Lost, Lost, Lost",148807,/suXLXOFOTO08ljccsDuYrf2Cw8m.jpg,1976-09-14,178,Documentary,en,"Peter Beard,Ed Emshwiller,Ken Jacobs,Adolfas Mekas,Jonas Mekas",Jonas Mekas,,Jonas Mekas,,Jonas Mekas,,,,,,
[Film36971],The Fossil,544797,/lF2aKXGl19TscHNkEArCrwUfuWD.jpg,1970-12-31,19,"Western,Thriller",en,"Lance Reventlow,Cary Grant",Betsy Drake,,,,Betsy Drake,Betsy Drake,,,,,
[Film36],Phantasm,9638,/eR0uJ0Wje1lYJ4aHEpkcjgIM8d7.jpg,1979-03-28,89,"Horror,Science Fiction",en,"Angus Scrimm,A. Michael Baldwin,Bill Thornbury,Reggie Bannister,Kathy Lester",Don Coscarelli,"Paul Pepperman,Dac Coscarelli",Don Coscarelli,,Don Coscarelli,Don Coscarelli,,David Gavin Brown,Kate Coscarelli,,Kate Coscarelli
[Film37017],Anti-Clock,,,,,,,,,,,,,,,,,,
[Film37018],Central Bazaar,142520,/jmqRpz0VvlHgsa6xuoASGK1PaCu.jpg,1976-09-02,156,Drama,en,"Carola Regnier,Iggy Rose",Stephen Dwoskin,,,,,,,,,,
[Film3724],A Bay of Blood,5486,/i0FKCvEypCO8ZUkIeHQhuUMvARN.jpg,1971-09-08,85,"Horror,Thriller",it,"Claudine Auger,Luigi Pistilli,Claudio Camaso,Anna Maria Rosati,Chris Avram",Mario Bava,Giuseppe Zaccariello,,,Carlo Reali,Mario Bava,Stelvio Cipriani,Sergio Canevari,Sergio Canevari,Enrico Sabbatini,Franco Freda
[Film3730],Awakening of the Beast,91378,/spvg6cD9Zw3WKgjsarnnOw9d2I3.jpg,1970-01-01,93,"Horror,Drama",pt,"José Mojica Marins,Sérgio Hingst,Ozualdo Ribeiro Candeias,Mario Lima,Maurice Capovila",José Mojica Marins,"José Mojica Marins,Giorgio Attili,George Michel Serkeis",Rubens Francisco Lucchetti,Júlio Perez Caballar,Luiz Elias,,,Nico Rosso,,,Graveto
[Film37368],Cut-Throats Nine,29496,/zTYGiEmajJF6epaF9TRtL11u5vc.jpg,1972-07-10,91,"Crime,Thriller,Western,Horror",es,"Claudio Undari,Emma Cohen,Alberto Dalbés,Antonio Iranzo,Manuel Tejada",Joaquín Romero Marchent,,,,Mercedes Alonso,Luis Cuadrado,Carmelo A. Bernaola,,,León Revuelta,Carlos Paradela
[Film3739],News From Home,86814,/nWqWaEySdo8hAKJsd1IS9mdnZpF.jpg,1977-05-20,85,Documentary,fr,Chantal Akerman,Chantal Akerman,Alain Dahan,Chantal Akerman,,Francine Sandberg,"Babette Mangolte,Jim Asbell",,,,,
[Film3765],The Wrong Move,20017,/mXdpTmRMPZyZQKWcY7GA8M2gaae.jpg,1975-06-29,103,Drama,de,"Rüdiger Vogler,Hans Christian Blech,Hanna Schygulla,Nastassja Kinski,Peter Kern",Wim Wenders,"Bernd Eichinger,Wim Wenders,Peter Genée",Peter Handke,,"Peter Przygodda,Barbara von Weitershausen",Robby Müller,Jürgen Knieper,,,,
[Film3791],The Day of the Jackal,,,,,,,,,,,,,,,,,,
[Film379],Stalker,1398,/lUE0Bp7wH0EterJ44qMRsqtKFnp.jpg,1979-05-25,162,"Science Fiction,Drama",ru,"Aleksandr Kaydanovskiy,Anatoliy Solonitsyn,Nikolay Grinko,Alisa Freyndlikh,Natasha Abramova",Andrei Tarkovsky,Aleksandra Demidova,"Arkadiy Strugatskiy,Boris Strugatskiy",Vladimir Sharun,Lyudmila Feiginova,"Aleksandr Knyazhinsky,Leonid Kalashnikov",Eduard Artemyev,Shavkat Abdusalamov,"Andrei Tarkovsky,Aleksandr Boim",Nelli Fomina,Vitaliy Lvov
[Film3800],The Death Wheelers,48350,/698hIkRSMmZzY2trCADbgzvpVXx.jpg,1973-01-05,90,Horror,en,"Nicky Henson,George Sanders,Mary Larkin,Ann Michelle,Roy Holder",Don Sharp,Andrew Donally,"Julian Zimet,Arnaud d'Usseau",,Richard Best,Ted Moore,John Cameron,Maurice Carter,,Jean Fairlie,
[Film380],Dark Star,1410,/aiqLBiH0IWrog2Q78dZTT8Ad9Sp.jpg,1974-04-01,83,"Comedy,Science Fiction",en,"Brian Narelle,Cal Kuniholm,Dan O'Bannon,Dre Pahich,Adam Beckenbaugh",John Carpenter,John Carpenter,,,Dan O'Bannon,Douglas Knapp,John Carpenter,,Dan O'Bannon,,
[Film381],The Most Important Thing: Love,3476,/NR9X3F4aCqvoYRx8h4pG30zVe.jpg,1975-02-12,113,"Drama,Romance",fr,"Romy Schneider,Fabio Testi,Jacques Dutronc,Claude Dauphin,Roger Blin",Andrzej Żuławski,Albina du Boisrouvray,,,Christiane Lack,Ricardo Aronovich,Georges Delerue,,Jean-Pierre Kohut-Svelko,Catherine Leterrier,"Didier Lavergne,Massimo De Rossi"
[Film38294],Blume in Love,,,,,,,,,,,,,,,,,,
[Film3831],The Things of Life,3423,/nC3b7VV5YcSkAF6WteQL8EF4lme.jpg,1970-03-13,89,"Drama,Romance",fr,"Michel Piccoli,Romy Schneider,Lea Massari,Gérard Lartigau,Jean Bouise",Claude Sautet,"Raymond Danon,Jean Bolvary,Roland Girard",,,Jacqueline Thiédot,Jean Boffety,Philippe Sarde,,,,Jean-Pierre Eychenne
[Film3848],The Marriage of Maria Braun,661,/tXjZEzlf4WQwZ4Dt53gXeJVuO7p.jpg,1979-03-23,120,Drama,de,"Hanna Schygulla,Klaus Löwitsch,Ivan Desny,George Eagles,Gisela Uhlen",Rainer Werner Fassbinder,"Michael Fengler,Hanns Eckelkamp,Wolf-Dietrich Brücker,Volker Canaris",,"Milan Bor,Jim Willis","Rainer Werner Fassbinder,Juliane Lorenz",Michael Ballhaus,Peer Raben,,"Helga Ballhaus,Norbert Scherer,Claus Kottmann","Barbara Baum,Georg Kuhn,Inge Proeller",Anni Nöbauer
